id,name,content
chuyen-van-phong-phan-7,Chuyện Văn Phòng (Phần 7),"Trong Phần 7, Dwight hiện là chủ sở hữu của tòa nhà, Andy đang tán tỉnh Erin, Jim và Pam đấu tranh với việc trở thành cha mẹ mới và những người bạn gái trong quá khứ ám ảnh Michael."
chuyen-van-phong-phan-6,Chuyện Văn Phòng (Phần 6),"Trong Phần 6, phi hành đoàn phải đối mặt với những mối tình lãng mạn, hôn nhân, vai trò làm cha mẹ, quyền sở hữu công ty mới, việc Darryl lên làm quản lý cấp trung và một ông chủ mới cuồng nhiệt."
chuyen-van-phong-phan-5,Chuyện Văn Phòng (Phần 5),"Michael Scott và đồng nghiệp Dunder Mifflin-ites cướp khách hàng, gài bẫy đồng nghiệp và đắm chìm trong những cuộc tình nội bộ."
chuyen-van-phong-phan-4,Chuyện Văn Phòng (Phần 4),"Phần bốn đánh dấu sự ra đi của Karen Filippelli với tư cách là một nhân vật bình thường, mặc dù cô ấy xuất hiện vài giây trong tập đầu tiên, Fun Run và trong tập thứ sáu, Branch Wars, với tư cách là giám đốc khu vực của chi nhánh Utica. Các mối quan hệ một lần nữa nổi lên như chủ đề chính của mùa giải, với sự nổi lên của Jim Halpert và Pam Beesley, còn của Michael Scott và Jan Levinson, cũng như sự suy giảm của Dwight Schrute và Angela Martin. Công nghệ là một chủ đề phổ biến khác khi các nhân viên văn phòng phải vật lộn với các sáng kiến do Ryan Howard đưa ra nhằm hiện đại hóa công ty."
chuyen-van-phong-phan-3,Chuyện Văn Phòng (Phần 3),"Phần này đánh dấu sự chuyển nhân vật chính Jim Halpert từ Scranton đến Stamford, đồng thời giới thiệu Rashida Jones trong vai Karen Filippelli, và Ed Helms trong vai Andy Bernard—cả hai thành viên của Dunder Mifflin Stamford—là những nhân vật định kỳ. Cốt truyện chính của các tập đầu mùa đề cập đến một vấn đề tái diễn trong phần một và hai - vấn đề cắt giảm quy mô công ty - trong khi ở nửa cuối mùa, các mối quan hệ giữa các văn phòng cũng trở thành một điểm cốt truyện chính."
chuyen-van-phong-phan-2,Chuyện Văn Phòng (Phần 2),"Bắt đầu với The Dundies, phần thứ hai tiếp tục phát triển thành cốt truyện về nỗi lo sợ công ty sẽ cắt giảm quy mô, cùng với việc giới thiệu các nhân vật mới và phát triển một số nhân vật phụ — đặc biệt là nhân vật Dwight Schrute. Michael Scott sớm bắt đầu mối quan hệ với ông chủ của mình Jan Levenson và mối quan hệ của Pam Beesley và Jim Halpert trở thành một trong những tâm điểm của mùa giải. Sự tương hợp của họ trở nên rõ ràng hơn khi tình cảm của Jim dành cho Pam ngày càng lớn, trong khi cô phải vật lộn với mối quan hệ của mình với nhân viên kho hàng Roy Anderson."
chuyen-van-phong-phan-1,Chuyện Văn Phòng (Phần 1),"Phần này đã giới thiệu các nhân vật chính và thiết lập cốt truyện chung, xoay quanh Michael Scott, giám đốc khu vực của văn phòng chi nhánh Scranton, cố gắng thuyết phục các nhà làm phim tài liệu rằng anh ta đang chủ trì một văn phòng hạnh phúc và hoạt động tốt. Trong khi đó, đại diện bán hàng Jim Halpert tìm ra phương pháp để làm suy yếu người bạn cùng nhóm của mình, Dwight Schrute; lễ tân Pam Beesly cố gắng đối phó với sự vô cảm và thất bại của Michael; và nhân viên tạm thời Ryan Howard chủ yếu đóng vai trò là người quan sát sự điên rồ xung quanh anh ta."
goc-toi-southland-phan-5,Góc Tối Southland (Phần 5),"Một cái nhìn chân thực và thô mộc về thế giới tội phạm ở Los Angeles, bộ phim đi sâu vào cuộc sống của cảnh sát, tội phạm, nạn nhân và gia đình của họ. Câu chuyện xoay quanh bốn nhân vật chính: Cảnh sát John Cooper, một cựu binh dày dạn kinh nghiệm, người phải chứng minh năng lực một lần nữa sau ca phẫu thuật hồi phục; Cảnh sát Ben Sherman, người vẫn còn nhiều điều phải học hỏi sau khi vừa hoàn thành chương trình đào tạo; Thám tử Lydia Adams, người có khối lượng công việc không ngừng nghỉ, và các vụ án ngày càng gần gũi với cuộc sống cá nhân; Sammy Bryant, một cựu thám tử đã quyết định quay lại làm cảnh sát thường phục sau cái chết bi thảm của đồng nghiệp thân thiết."
goc-toi-southland-phan-4,Góc Tối Southland (Phần 4),"Một cái nhìn chân thực và thô mộc về thế giới tội phạm ở Los Angeles, bộ phim đi sâu vào cuộc sống của cảnh sát, tội phạm, nạn nhân và gia đình của họ. Câu chuyện xoay quanh bốn nhân vật chính: Cảnh sát John Cooper, một cựu binh dày dạn kinh nghiệm, người phải chứng minh năng lực một lần nữa sau ca phẫu thuật hồi phục; Cảnh sát Ben Sherman, người vẫn còn nhiều điều phải học hỏi sau khi vừa hoàn thành chương trình đào tạo; Thám tử Lydia Adams, người có khối lượng công việc không ngừng nghỉ, và các vụ án ngày càng gần gũi với cuộc sống cá nhân; Sammy Bryant, một cựu thám tử đã quyết định quay lại làm cảnh sát thường phục sau cái chết bi thảm của đồng nghiệp thân thiết."
goc-toi-southland-phan-3,Góc Tối Southland (Phần 3),"Một cái nhìn chân thực và thô mộc về thế giới tội phạm ở Los Angeles, bộ phim đi sâu vào cuộc sống của cảnh sát, tội phạm, nạn nhân và gia đình của họ. Câu chuyện xoay quanh bốn nhân vật chính: Cảnh sát John Cooper, một cựu binh dày dạn kinh nghiệm, người phải chứng minh năng lực một lần nữa sau ca phẫu thuật hồi phục; Cảnh sát Ben Sherman, người vẫn còn nhiều điều phải học hỏi sau khi vừa hoàn thành chương trình đào tạo; Thám tử Lydia Adams, người có khối lượng công việc không ngừng nghỉ, và các vụ án ngày càng gần gũi với cuộc sống cá nhân; Sammy Bryant, một cựu thám tử đã quyết định quay lại làm cảnh sát thường phục sau cái chết bi thảm của đồng nghiệp thân thiết."
goc-toi-southland-phan-2,Góc Tối Southland (Phần 2),"Một cái nhìn chân thực và thô mộc về thế giới tội phạm ở Los Angeles, bộ phim đi sâu vào cuộc sống của cảnh sát, tội phạm, nạn nhân và gia đình của họ. Câu chuyện xoay quanh bốn nhân vật chính: Cảnh sát John Cooper, một cựu binh dày dạn kinh nghiệm, người phải chứng minh năng lực một lần nữa sau ca phẫu thuật hồi phục; Cảnh sát Ben Sherman, người vẫn còn nhiều điều phải học hỏi sau khi vừa hoàn thành chương trình đào tạo; Thám tử Lydia Adams, người có khối lượng công việc không ngừng nghỉ, và các vụ án ngày càng gần gũi với cuộc sống cá nhân; Sammy Bryant, một cựu thám tử đã quyết định quay lại làm cảnh sát thường phục sau cái chết bi thảm của đồng nghiệp thân thiết."
goc-toi-southland-phan-1,Góc Tối Southland (Phần 1),"Một cái nhìn chân thực và thô mộc về thế giới tội phạm ở Los Angeles, bộ phim đi sâu vào cuộc sống của cảnh sát, tội phạm, nạn nhân và gia đình của họ. Câu chuyện xoay quanh bốn nhân vật chính: Cảnh sát John Cooper, một cựu binh dày dạn kinh nghiệm, người phải chứng minh năng lực một lần nữa sau ca phẫu thuật hồi phục; Cảnh sát Ben Sherman, người vẫn còn nhiều điều phải học hỏi sau khi vừa hoàn thành chương trình đào tạo; Thám tử Lydia Adams, người có khối lượng công việc không ngừng nghỉ, và các vụ án ngày càng gần gũi với cuộc sống cá nhân; Sammy Bryant, một cựu thám tử đã quyết định quay lại làm cảnh sát thường phục sau cái chết bi thảm của đồng nghiệp thân thiết."
ky-uc-lap-lai,Ký Ức Lặp Lại,"Ellie Carter tỉnh dậy trong một ngôi nhà xa lạ. Bên cạnh cô là một người đàn ông tự nhận là chồng mình, còn một bé gái gọi cô là mẹ. Điều đáng sợ là Ellie không nhớ bất kỳ ai trong số họ. Người đàn ông tên Bruce giải thích rằng Ellie mắc một căn bệnh bí ẩn khiến ký ức của cô liên tục bị &quot;reset&quot;. Mỗi lần lên cơn, cô lại quên sạch cuộc sống hiện tại và phải bắt đầu từ đầu. Tuy nhiên, càng tìm hiểu, Ellie càng nghi ngờ mọi thứ xung quanh mình. Trong khi cố ghép nối các mảnh ký ức rời rạc, cô phát hiện những bí mật kinh hoàng về chính bản thân, gia đình và nguồn gốc thực sự của sự tồn tại của mình. Cuộc chạy đua với thời gian trở nên tuyệt vọng vì mỗi lần tiến gần đến sự thật, ký ức của cô có thể biến mất bất cứ lúc nào."
ac-mong-ga-he-2,Ác Mộng Gã Hề 2,"Tiếp nối phần đầu, tên hề bí ẩn The Jester tiếp tục xuất hiện trong đêm Halloween và nhắm đến những nạn nhân mới. Lần này, một cặp đôi trẻ vô tình chạm mặt hắn. Những trò ảo thuật và hành động tưởng như vô hại nhanh chóng biến thành các màn đe dọa đáng sợ khi The Jester bộc lộ bản chất sát nhân siêu nhiên của mình. Cuộc gặp gỡ ngắn ngủi dần trở thành một trò chơi sinh tử mà nạn nhân khó có thể thoát khỏi."
ac-mong-ga-he,Ác Mộng Gã Hề,"Sau khi cha qua đời một cách bí ẩn, hai chị em cùng cha khác mẹ là Emma và Jocelyn gặp lại nhau tại đám tang. Mối quan hệ giữa họ vốn xa cách và đầy tổn thương vì những biến cố trong quá khứ. Đúng vào đêm Halloween, một thực thể đáng sợ mang tên The Jester xuất hiện. Hắn là một gã hề câm lặng, đeo mặt nạ quỷ dị, có khả năng thao túng tâm trí và gieo rắc những cái chết tàn bạo. Từng người dân trong thị trấn nhỏ lần lượt trở thành nạn nhân của hắn. Trong lúc chạy trốn, hai chị em dần phát hiện rằng The Jester không chỉ là một kẻ sát nhân thông thường mà còn có liên hệ đến những bí mật, tội lỗi và bi kịch trong gia đình họ. Để sống sót, họ buộc phải đối mặt với quá khứ đau đớn và hàn gắn mâu thuẫn giữa mình."
nam-cong-quan,Nam Công Quán,"Khi một vận may lớn bất ngờ ập đến, bạn sẽ phản ứng thế nào? Liệu bạn có bị lòng tham làm mờ mắt? Phan Hạo, một tên lưu manh hạng tép riu với niềm đam mê mãnh liệt dành cho kim cương, cuối cùng lại phải vào viện tâm thần. Tại đây, anh cùng những con người khác – mỗi người đều mang trong mình một câu chuyện phức tạp riêng – đã cùng nhau tìm nơi ẩn náu tại một câu lạc bộ tiếp viên nam. Trong một bước ngoặt kỳ lạ của số phận, họ bỗng chốc lột xác thành năm &quot;trai bao&quot; hàng đầu của câu lạc bộ. Cuộc sống lập dị nhưng không kém phần hào nhoáng của họ bắt đầu mở ra, đan xen giữa những mối tình đầu, tình bạn sâu sắc và cả những cuộc cạnh tranh khốc liệt, khi mỗi người đều phải tự tìm lối đi cho riêng mình trong thế giới tiếp viên cao cấp đầy cám dỗ."
dan-do-linh-hon-muoi-nam,Dẫn Độ Linh Hồn: Mười Năm,"Tại thành phố Huyễn Hải, Hạ Đông Thanh và Á cùng nhau quản lý tiệm tạp hóa số 444 – nơi giao thoa giữa ngày và đêm. Họ kết hợp cùng người đồng đội mới là một &quot;Người gác đêm&quot; có ngoại hình giống hệt Triệu Lại đã mất tích, tạo thành bộ ba cùng bảo vệ sự cân bằng giữa nhân giới và linh giới. Trong những ngày tháng bình dị, bộ ba đã hóa giải thành công nhiều sự kiện kỳ quái, thế nhưng một tai nạn bất ngờ đã phá vỡ sự yên bình vốn có... Khi trăng máu treo cao, mọi người đồng lòng tiêu diệt âm mưu đen tối để đưa mọi thứ trở lại thực tại. Thành phố Huyễn Hải khôi phục lại vẻ tĩnh lặng, tiệm tạp hóa số 444 tiếp tục mở cửa đón khách, nhưng những giai thoại kỳ bí mới đã âm thầm nảy sinh trên con đường lát đá xanh."
nu-than-chinh-nghia-nu-than-cong-ly,Nữ Thần Chính Nghĩa (Nữ Thần Công Lý),"Ở đỉnh cao sự nghiệp, Thẩm phán Ngôn Huệ Tri của Tòa án Tối cao bất ngờ xin chuyển xuống Tòa án Thiếu niên, khiến nhiều người ngỡ ngàng. Không chỉ từ bỏ tiền đồ đang rộng mở, quyết định &quot;đi ngược dòng&quot; này còn đẩy cuộc hôn nhân giữa cô với chồng là công tố viên Khâu Quang Chính đến bờ vực đổ vỡ. Vụ án then chốt khiến cô chấp nhận đánh đổi tất cả, chính là vụ mà luật sư danh tiếng Cao Thục Hoa biện hộ cho con trai của mình. Để rồi từ đó, Huệ Tri quyết tâm đi sâu vào những vụ án liên quan đến thanh thiếu niên, trực tiếp xử lý từng vụ ngay từ nguồn – Tòa án Thiếu niên, nhằm ngăn chặn sự hình thành những thiếu niên &quot;ác ma&quot; trong xã hội."
vu-an-mang-rachel-nickell,Vụ Án Mạng Rachel Nickell,"Một người mẹ trẻ bị sát hại giữa thanh thiên bạch nhật tại Wimbledon Common, London – ngay trước mắt đứa con nhỏ. Bộ phim tài liệu này điều tra vụ án mạng kéo dài nhiều năm đó."
mot-dieu-toi-can-cho-giang-sinh,Một Điều Tôi Cần Cho Giáng Sinh,"Vào Giáng sinh, một nhạc sĩ đang chật vật trong thế giới số gặp một doanh nhân công nghệ. Cô căm ghét công việc của anh, nhưng rồi chính sự khác biệt kéo họ lại gần nhau."
poldi,Poldi,"Là một cầu thủ bóng đá, một doanh nhân, một gương mặt được người hâm mộ yêu mến và là một người hùng đích thực của cộng đồng — Lukas Podolski nhìn lại hành trình sự nghiệp đầy thăng trầm của mình và chia sẻ về những dự định tiếp theo trong bộ phim tài liệu đầy chân thực và gần gũi này."
nhung-ten-cuop-nguoi-my-frank-va-jesse-james,Những Tên Cướp Người Mỹ: Frank Và Jesse James,"Sau khi Jesse James bị trúng đạn vào ngực, Frank James quyết định giải tán băng đảng và lên kế hoạch hội quân sau bốn ngày. Trong bối cảnh bị Cảnh sát trưởng Hoa Kỳ Kane ráo riết truy đuổi, cùng với sự phản bội âm thầm diễn ra ngay trong nội bộ toán cướp, tất cả đã dẫn tới một cuộc đấu súng rực lửa và đầy nghẹt thở tại thị trấn hoang tàn mang tên &#39;Gila Wells&#39;."
noi-am-anh-tam-linh,Nỗi Ám Ảnh Tâm Linh,"Chuyện phim gồm hai mạch phim song hành. &nbsp;Bộ phim kinh dị chứa đựng ý nghĩa ẩn dụ về sự đơn độc của con người, dẫn tới những cơn trầm cảm và ý nghĩ tuyệt vọng, một điều đang ngày càng được quan tâm hơn trong đời sống xã hội Nhật Bản.Đây là câu chuyện về sự cô đơn và cô lập của con người trong xã hội hiện đại vốn bị tha hoá bởi công nghệ và chủ nghĩa tiêu thụ. Kairo (Pulse) là một bộ phim mang màu sắc ảm đạm và u tối. Câu hỏi mà bộ phim đặt ra là liệu khoa học kỹ thuật có thể rút ngắn khoảng cách giữa hai thế giới âm và dương, kết nối người sống và người chết với nhau không."
hieu-truong-khiem-thinh-dau-tien,Hiệu Trưởng Khiếm Thính Đầu Tiên,"Khám phá câu chuyện về phong trào quyền dân sự lớn nhất từng được biết. Trong tám ngày rúng động năm 1988 ở trường đại học duy nhất cho người điếc trên thế giới, bốn sinh viên phải tìm cách lãnh đạo một cuộc cách mạng - và thay đổi tiến trình lịch sử."
ban-nhac-tinh-o-dao-wallis,Bản Nhạc Tình ở Đảo Wallis,"Charles – một triệu phú trúng số kỳ quái – sống ẩn dật trên đảo và luôn mơ về một buổi hòa nhạc trong mơ: buổi diễn riêng chỉ dành cho mình của nhạc sĩ thần tượng Herb McGwyer. Nhưng Charles còn có một bất ngờ khác: anh bí mật mời cả Nell – bạn gái cũ và đồng đội cũ của Herb – cùng chồng mới của cô đến biểu diễn lại những ca khúc năm xưa. Khi những mối tình dang dở, sự ghen tuông và âm nhạc va chạm nhau, một cơn bão bất ngờ giữ họ lại trên đảo. Trong không khí căng thẳng ấy, Charles cố níu kéo khoảnh khắc kỳ diệu mà anh từng tưởng tượng."
nhan-chung-duy-nhat-2026,Nhân Chứng Duy Nhất,"Khi cậu con trai 2 tuổi là nhân chứng duy nhất cho vụ sát hại cô, chồng của Rachel Nickell chiến đấu để bảo vệ con giữa cuộc điều tra đầy sai sót. Loạt phim dựa trên sự kiện thật."
ca-khuya-cua-fan,Ca Khuya Của Fan,"Từ chỗ là bạn thân, hai fan cuồng nhạc pop nọ bỗng trở thành đối thủ khi cơ hội được xem nhóm nhạc yêu thích tại Hàn Quốc thử thách ranh giới giữa lòng hâm mộ và sự ám ảnh."
linh-lung-do,Linh Lung Độ,"Phim lấy bối cảnh cuối thời Thanh, xoay quanh Hồ Linh Lung – cô gái cải nam trang để kế thừa gia nghiệp trà Kỳ Môn. Một nữ trà nhân hiện đại tên Kiều Hân bất ngờ xuyên không và nhập vào ngọc bội của Linh Lung. Hai người cùng nhau vượt qua tranh đấu gia tộc, chống lại sự chèn ép của thương nhân ngoại quốc, cải tiến kỹ thuật chế trà và gìn giữ văn hóa trà Trung Hoa."
vua-cua-cac-nu-hoang-phan-9,Vua Của Các Nữ Hoàng (Phần 9),"Cuộc sống của người giao hàng Doug Heffernan thật tốt đẹp cho đến khi người bố vợ mới góa vợ của anh, Arthur, chuyển đến sống cùng anh và vợ Carrie. Doug không còn là vua trong lãnh địa của mình nữa, và thay vì có một chiếc tivi màn hình lớn trong tầng hầm mới được tân trang lại, giờ đây anh ta có một ông già điên rồ."
vua-cua-cac-nu-hoang-phan-8,Vua Của Các Nữ Hoàng (Phần 8),"Cuộc sống của người giao hàng Doug Heffernan thật tốt đẹp cho đến khi người bố vợ mới góa vợ của anh, Arthur, chuyển đến sống cùng anh và vợ Carrie. Doug không còn là vua trong lãnh địa của mình nữa, và thay vì có một chiếc tivi màn hình lớn trong tầng hầm mới được tân trang lại, giờ đây anh ta có một ông già điên rồ."
vua-cua-cac-nu-hoang-phan-7,Vua Của Các Nữ Hoàng (Phần 7),"Cuộc sống của người giao hàng Doug Heffernan thật tốt đẹp cho đến khi người bố vợ mới góa vợ của anh, Arthur, chuyển đến sống cùng anh và vợ Carrie. Doug không còn là vua trong lãnh địa của mình nữa, và thay vì có một chiếc tivi màn hình lớn trong tầng hầm mới được tân trang lại, giờ đây anh ta có một ông già điên rồ."
vua-cua-cac-nu-hoang-phan-6,Vua Của Các Nữ Hoàng (Phần 6),"Cuộc sống của người giao hàng Doug Heffernan thật tốt đẹp cho đến khi người bố vợ mới góa vợ của anh, Arthur, chuyển đến sống cùng anh và vợ Carrie. Doug không còn là vua trong lãnh địa của mình nữa, và thay vì có một chiếc tivi màn hình lớn trong tầng hầm mới được tân trang lại, giờ đây anh ta có một ông già điên rồ."
vua-cua-cac-nu-hoang-phan-5,Vua Của Các Nữ Hoàng (Phần 5),"Cuộc sống của người giao hàng Doug Heffernan thật tốt đẹp cho đến khi người bố vợ mới góa vợ của anh, Arthur, chuyển đến sống cùng anh và vợ Carrie. Doug không còn là vua trong lãnh địa của mình nữa, và thay vì có một chiếc tivi màn hình lớn trong tầng hầm mới được tân trang lại, giờ đây anh ta có một ông già điên rồ."
vua-cua-cac-nu-hoang-phan-4,Vua Của Các Nữ Hoàng (Phần 4),"Cuộc sống của người giao hàng Doug Heffernan thật tốt đẹp cho đến khi người bố vợ mới góa vợ của anh, Arthur, chuyển đến sống cùng anh và vợ Carrie. Doug không còn là vua trong lãnh địa của mình nữa, và thay vì có một chiếc tivi màn hình lớn trong tầng hầm mới được tân trang lại, giờ đây anh ta có một ông già điên rồ."
vua-cua-cac-nu-hoang-phan-3,Vua Của Các Nữ Hoàng (Phần 3),"Cuộc sống của người giao hàng Doug Heffernan thật tốt đẹp cho đến khi người bố vợ mới góa vợ của anh, Arthur, chuyển đến sống cùng anh và vợ Carrie. Doug không còn là vua trong lãnh địa của mình nữa, và thay vì có một chiếc tivi màn hình lớn trong tầng hầm mới được tân trang lại, giờ đây anh ta có một ông già điên rồ."
vua-cua-cac-nu-hoang-phan-2,Vua Của Các Nữ Hoàng (Phần 2),"<span style=""text-wrap: wrap;"">Cuộc sống của người giao hàng Doug Heffernan thật tốt đẹp cho đến khi người bố vợ mới góa vợ của anh, Arthur, chuyển đến sống cùng anh và vợ Carrie. Doug không còn là vua trong lãnh địa của mình nữa, và thay vì có một chiếc tivi màn hình lớn trong tầng hầm mới được tân trang lại, giờ đây anh ta có một ông già điên rồ.</span>"
vua-cua-cac-nu-hoang-phan-1,Vua Của Các Nữ Hoàng (Phần 1),"Cuộc sống của người giao hàng Doug Heffernan thật tốt đẹp cho đến khi người bố vợ mới góa vợ của anh, Arthur, chuyển đến sống cùng anh và vợ Carrie. Doug không còn là vua trong lãnh địa của mình nữa, và thay vì có một chiếc tivi màn hình lớn trong tầng hầm mới được tân trang lại, giờ đây anh ta có một ông già điên rồ."
phuong-hoa-ly,Phương Hoa Lý,"Bị người thân phản bội, Lục Tâm Niệm từ một thiên kim tiểu thư yếu đuối đã trỗi dậy mạnh mẽ, nghịch chuyển số phận để trở thành một nữ chiến thần. Giữa những yêu hận tình thù và quyền mưu với người mình yêu, cô đã tự tay xé bỏ những định kiến áp đặt lên bản thân. Cùng với &quot;Tỷ muội đoàn Phương Hoa&quot;, cô dấn thân vào một cuộc hành trình đầy nhiệt huyết, viết nên một huyền thoại cổ phong rực rỡ!"
lo-dao-tao-quai-vat,Lò Đào Tạo Quái Vật,"Ngay từ lúc vào trường đại học đào tạo cách dọa nạt trẻ con, Mike và Sully được xếp cùng phòng nhau. “Cặp đũa lệch” không thể chịu nổi nhau và hay gây gổ, tuy nhiên trải qua nhiều biến cố, cả hai đã thay đổi cách nhìn về người bạn quái vật của mình."
world-cup-1986-chu-nha-mexico,World Cup 1986: Chủ Nhà Mexico,"Táo bạo, điên rồ và đầy sáng tạo theo cách rất Mexico. Năm 1986, Mexico đăng cai giải bóng đá quan trọng nhất dù đối mặt muôn vàn khó khăn. Họ đã làm nên kỳ tích ấy như thế nào?"
giua-con-song-va-chien-tranh,Giữa Cơn Sóng Và Chiến Tranh,"Trong bộ phim tài liệu này, ba cựu lính SEAL Hải quân bị sang chấn sau chiến đấu tìm đến một liệu pháp bất ngờ để chữa lành và tìm lại hi vọng – trị liệu bằng chất gây ảo giác."
giac-mo-my-2017,Giấc Mơ Mỹ,"“Giấc mơ Mỹ” (The American Dream) là bộ phim điện ảnh Việt Nam đầu tiên khai thác về đề tài y khoa với bối cảnh chính được quay tại bệnh viện Vinmec vừa mới được xây dựng ở thành phố Hồ Chí Minh và các bối cảnh khác ở các địa danh nổi tiếng ở tại 15 thành phố lớn ở California cũng như một số cảnh đẹp tại Việt Nam. Nhà sản xuất đã không ngại đầu tư du thuyền 5 sao, máy bay trực thăng cũng như một đoàn xe moto phân khối lớn để thực hiện những cảnh quay sang trọng và hoàng tráng cho phim. Bộ phim quy tụ dàn diễn viên trẻ, tài năng cùng với những diễn viên gạo cội, dày dạn kinh nghiệm của điện ảnh trong và ngoài nước như: Mai Thu Huyền, Bình Minh, Kyo York, Đinh Y Nhung, Ramani Raja, Trương Thế Vinh, Mai Thu Trang, á khôi thể thao Băng Châu…"
lac-gioi,Lạc Giới,"“Lạc giới” là một câu chuyện tình yêu hiện đại, lãng mạn, nhưng trĩu nặng tâm tư của những người trong cuộc, khiến người xem động lòng trắc ẩn. Thông qua câu chuyện éo le, đầy kịch tính về số phận của những người được coi là “lạc giới” trong đời sống xã hội, bộ phim nêu lên thông điệp: “Trong hành trình đi tìm hạnh phúc và hoàn thiện bản thân, con người cần được sống đúng với bản ngã của mình, miễn điều đó không làm tổn hại đến người khác và cả cộng đồng. Trong cuộc sống chúng ta hãy nên tôn trọng sự khác biệt”."
o-day-co-nang,Ở Đây Có Nắng,"Ở Đây Có Nắng xoay quanh nhân vật Tùng Nhân – một MC, đạo diễn chương trình truyền hình nổi tiếng đang sống yên vui với người yêu. Bỗng một ngày Tùng Nhân bàng hoàng phát hiện mình có đứa con trai “trên trời rơi xuống” - kết quả mối tình nhiều năm trước với người yêu cũ. Thừa nhận đứa trẻ đồng nghĩa với việc sẽ vướng vào tai tiếng, sự nghiệp có thể tiêu tan, nhưng nhìn thấy con sống bơ vơ, nhớ lại thân cảnh mồ côi của chính mình, Tùng Nhân quyết định nuôi con. Tình phụ tử vừa ấm áp thì éo le bất ngờ xảy đến."
nhan-duyen-nguoi-yeu-tien-kiep,Nhân Duyên: Người Yêu Tiên Kiếp,"Nhân Duyên: Người tình kiếp trước xoay quanh mối tình kéo dài nhiều kiếp giữa chàng trai si tình Trần Nhật và Quỳnh Mai, một cô gái xinh đẹp, dịu dàng. Chỉ vì không muốn quên đi mối tình dang dở với Mai từ kiếp trước, Trần Nhật đã quyết tâm chống lại luật luân hồi, tình nguyện ở bên Mai như một cái bóng vô hình bảo vệ cô khỏi những sóng gió cuộc đời. Rốt cuộc, mối tình kiếp trước này có vượt qua được mọi trở ngại để đến được với nhau không?"
tang-dia-nguc-thu-chin-canh-cong-thu-chin,Tầng Địa Ngục Thứ Chín (Cánh Cổng Thứ Chín),"Một người buôn sách quý được thuê để tìm hai bản sao cuối cùng của một cuốn sách có tên &quot;Chín Cánh Cổng của Vương Quốc Bóng Tối&quot;, cuốn sách có khả năng triệu hồi Ác Quỷ."
yeu-noi-cong-so,Yêu Nơi Công Sở,Jennifer Lopez và Brett Goldstein đóng chính trong bộ phim hài lãng mạn táo bạo về mối tình công sở bí mật và hỗn loạn mà hai kẻ cuồng công việc vướng vào khi nghe theo trái tim.
quy-toc-do,Quỷ tốc độ,"Trên một chuyến tàu cao tốc, một nữ tu đã mất niềm tin phải thực hiện nghi lễ trừ tà đầu tiên của mình cho một hành khách bị ma ám, người đang quyết tâm làm cho đoàn tàu mất kiểm soát lao vào vòng xoáy tai nạn."
luc-do-toi-da-chuyen-sinh-thanh-slime-phan-3,Lúc Đó Tôi Đã Chuyển Sinh Thành Slime (Phần 3),"Chuyển thể từ light novel cùng tên của tác giả Fuse. Anh chàng Satoru Mikami, 37 tuổi, FA nhiều năm với sống cuộc sống chán chường và không mấy vui vẻ gì. Ngày kia vận số đen đủi bám lấy anh chàng, bị cướp tấn công, giết ngay tại chỗ, tưởng chừng tháng ngày chán ngắt ấy đã kết thúc. Nhưng không! Ấy lại chính là sự khởi đầu của một cuộc sống mới, Mikami tỉnh dậy, thấy mình đang ở trong một thế giới kì lạ.

Và điều quái dị là anh ta không còn hình dạng người nữa mà đã trở thành quái vật slime dẻo quẹo và không có mắt. Khi dần quen với hình dáng mới này, anh chàng bắt đầu khám phá thế giới cùng với những quái vật khác. Và thế là, cuộc đời làm Slime ở một thế giới mới bắt đầu."
ruc-chay-giua-ban-trua,Rực Cháy Giữa Ban Trưa,"Người anh trai song sinh mạo danh đốc quân, thảm sát cả nhà họ Trang. Trang Vận Thu thoát chết trong gang tấc, giả mạo thiên kim tiểu thư để gả vào phủ đốc quân báo thù. Trong quá trình bày mưu tính kế, cô dần nhận ra điểm bất thường và phát hiện vị đốc quân kia thực chất do người anh sinh đôi đóng giả, còn người em trai thật sự đang âm thầm nhẫn nhịn, bí mật điều tra chứng cứ tội ác. Hai kẻ mang mối thù sâu nặng từ chỗ dò xét lẫn nhau dần nảy sinh tình cảm, rồi cùng liên thủ giăng bẫy, vạch trần tội ác của đám quyền quý, đem lại bình yên cho dân chúng."
rak-rak-truc-giac-tinh-yeu,Rak Rak: Trực Giác Tình Yêu,"Khi cảm xúc dâng trào và trái tim đối mặt với những phép thử, chẳng có gì là bất biến. Trong Rak Rak, chỉ một khoảnh khắc cũng có thể thay đổi tất cả, giữa rung động và lý trí, họ sẽ lựa chọn điều gì?"
minh-chau-ky-dam-phan-3,Minh Châu Kỳ Đàm (Phần 3),"Một đôi giày thêu hoa đã mở ra hành trình phiêu lưu của chuyên gia cổ vật Trần Hữu Hi. Trên đường tìm kiếm ngọc Linh Tiêu, nhóm thám hiểm bốn người đã nhiều lần phải đối đầu với bọn trộm mộ. Nhưng sau khi tìm được viên ngọc Linh Tiêu đầu tiên, họ lại phát hiện mình đã rơi vào một âm mưu còn lớn hơn…"
